7511	3832
8799	2512
8440	3081
9181	2671
7773	2501
8222	3281
8999	2585
7616	4301
7679	2538
7814	3611
7980	3134
8866	2818
8970	4531
8544	3126
9151	3760
8840	4375
7853	3155
9145	2911
8557	2523
7548	2577
9886	2577
7499	2743
7852	4761
8447	4258
7559	2524
9446	4023
9220	2706
9550	4081
7578	4404
7842	3032
7977	3937
8528	3554
9882	2499
8569	2501
8538	3758
8770	2656
7619	4856
9240	4123
8283	2712
7657	4768
7499	2814
7754	3925
9404	2529
7563	3926
8868	3793
9719	3450
7598	2543
8871	2602
9416	4067
8246	2656
8186	2584
8593	3439
8994	4407
7549	2841
8242	2833
7519	2656
7851	4495
9399	2656
7543	3140
9081	2671
7697	4159
9300	4850
7877	3749
7834	2741
7779	3752
7660	3408
7749	2853
7874	2661
9173	4765
7577	2783
8791	2844
8757	4515
7706	3126
8210	4062
7600	4102
7873	2586
7753	2500
7734	2504
8129	2814
7754	3987
8813	2701
9064	4011
8959	3673
7590	2521
8339	2547
9181	2500
7641	3056
7707	2510
7620	3155
8764	4832
9573	3310
8515	2686
8093	3503
9397	4062
8628	4086
7519	3770
7637	2541
9421	2591
7583	2894
7637	3868
7614	4892
7775	2616
8124	2624
7559	3907
8797	2618
7754	3283
8138	4090
7662	3208
8440	2666
7669	2795
7695	3780
7695	4126
9688	4911
8505	3871
8834	2677
9618	2555
8268	3174
9396	4736
7977	2636
8772	2986
8193	3456
7895	4384
9366	2522
8985	2788
8307	2597
9977	3443
7591	4152
7817	4517
7674	3500
8126	4882
8072	2629
7879	2702
9650	3951
8810	2555
7834	2534
8300	2535
8174	2608
8947	4120
8840	3361
8126	4849
7656	2505
7781	4535
7745	4143
7532	2501
8751	2820
7562	2516
7504	2661
7579	2812
7559	3834
7871	4079
9492	4033
8284	2502
7823	3400
7548	3984
7665	3451
8168	4125
7833	3180
7503	3064
7569	2515
7695	2617
7817	3331
7741	3842
7513	2604
7590	4065
7532	4459
9103	2660
8824	3182
8993	3261
8856	4078
9073	4399
7567	2726
8234	2743
9843	3990
7501	3125
7925	2657
9927	3135
7659	3829
9415	3261
9143	2632
7519	3593
8162	2631
8166	2502
8678	2512
8003	4165
8515	3097
8285	2509
7559	3248
7597	3365
7636	3381
9064	3233
9747	2541
7897	3126
8837	2541
7504	3124
9770	3223
8478	3751
9415	2568
7822	3769
9908	3016
7568	2970
9847	4089
9224	3830
8616	4282
8542	4263
7499	2499
7717	4391
7502	3793
7660	4050
8470	3488
9932	4394
7522	4849
7541	4512
8922	4232
7854	3020
8752	2642
7543	2676
9377	2792
8790	4457
7540	2861
8142	2659
8845	3146
7799	4375
9079	2734
7558	3168
8603	2616
7822	4496
8219	2830
9452	3788
9737	3164
9163	3447
8750	2630
7666	2687
7777	3325
8776	2501
8970	4120
9377	4869
9179	2678
7855	3047
8282	2539
8801	4610
8565	2659
7577	2584
9106	4107
8179	2734
8404	2558
7569	2660
9101	3906
7896	3284
7512	3263
7863	2521
9460	4212
8127	4454
8403	3951
8749	2658
8749	3394
7980	2577
8234	3437
8223	2739
8713	3294
9887	4745
7552	4379
9053	4406
9181	3672
9302	4433
7853	3008
7582	2544
7499	3013
7736	3871
9220	2602
7949	4805
8829	4133
8759	3285
7631	4829
9107	2561
7561	2883
7500	3124
8281	3774
8525	3834
8828	4063
9220	3107
7509	2504
8715	3339
7795	3935
8830	2551
9392	3451
9257	4629
7538	4150
9269	2748
8768	4658
8852	3007
7800	3298
9804	2517
7529	3359
7836	2579
8873	3528
7712	2820
7796	4629
8937	3829
8520	3126
7996	2577
9374	2841
8752	4219
8288	3246
8251	2970
7603	3154
8808	2519
7579	2646
8129	3516
8925	2505
8926	2533
8950	3793
7812	2502
7559	3439
8772	2598
7582	2577
8401	4079
9089	3870
7695	3298
9374	2526
7814	2891
7666	4384
8212	4455
8106	2580
8142	3124
8843	2817
8788	3325
8288	3819
7520	2587
8820	4053
8176	3215
7804	2979
7820	3482
9407	2519
9894	3028
9667	2701
7778	2638
8476	2580
7502	3437
8177	3531
7582	4075
7527	3306
7869	3722
8283	2969
8018	2826
9452	3205
9689	4150
7813	2699
8170	3801
8829	4424
8134	2503
7656	4221
8323	2861
7617	2812
7695	2499
7862	3945
7975	4705
7753	3945
7779	3203
7820	2513
7626	3877
8932	2507
8834	2828
8096	2825
8145	2540
8171	2511
7819	2502
9067	4065
8752	4648
8282	3907
8439	4419
7541	4023
8460	4733
7499	4374
9960	4711
8223	2983
7701	4806
8790	2812
7512	3078
8138	3813
8018	3938
8628	3519
7503	4069
9357	2591
8921	2623
9397	3939
8828	4438
9420	4042
7529	3310
7894	4321
7814	2795
7697	3243
7520	2519
7583	2538
7501	2590
8359	3946
7984	3754
8458	4208
9408	2834
9493	3245
8862	2719
8906	2771
8459	2714
8204	2676
9609	3574
8245	4374
8759	2670
7668	2780
8827	2656
7535	2617
7504	2700
7715	3126
7622	2502
7516	4398
8470	4770
9220	3447
7712	3325
8134	2499
7657	3756
8512	4374
9376	3177
7725	3011
7841	4280
7825	2814
7972	2543
7663	4384
7514	2553
7812	2505
8202	4531
8303	2527
8519	4003
7518	2578
8359	4013
7844	2668
8989	3144
8907	4697
8993	2673
8151	3752
9389	2534
7549	2902
8451	3049
8360	2825
9033	3124
7501	2700
7626	2853
7597	4687
7775	3398
8923	3721
9025	4068
9351	3462
9288	2851
8129	3127
7848	2573
7869	2646
7844	3462
7819	2502
7833	2662
8165	3791
8809	2501
9098	2533
7934	3511
7634	4377
8829	2747
7616	3158
8010	3013
7893	2819
8171	3246
9556	2515
9805	2676
9343	2502
8208	2657
9112	2812
8126	4144
7675	3525
8169	2521
7500	2499
7675	3751
8910	2831
8124	2900
8655	2683
7833	2818
8445	4474
7503	2846
8143	2540
7822	3754
7665	3921
7983	3947
9081	3505
8101	2582
7499	3928
8461	4711
7592	4636
7582	2514
7502	3769
7624	2499
7519	2872
8320	2870
9547	3790
7734	2656
8935	4424
7510	2587
8242	2565
7679	3290
8185	3830
9536	2669
8555	3169
8809	4142
8408	3173
8906	3039
7505	2895
7646	2878
8782	4834
8285	3370
7891	4105
7667	3750
9701	4155
9532	2978
8874	2619
8438	2691
8442	4687
7501	3774
9570	2521
8800	2900
9556	3487
8556	2650
9885	2660
7855	2853
9375	2827
9140	2890
7812	2832
7519	2872
8046	4784
8448	3466
8754	2798
8907	3906
7779	4140
7814	2515
9694	2503
8867	2539
7507	2624
7583	2502
7695	3149
8106	4650
8323	3788
7665	3938
7638	3287
7499	2989
7514	4740
7646	4140
8131	2824
8751	2559
7739	4493
9238	2703
9299	3124
7892	4712
7603	2887
8764	2873
9072	3600
7516	4375
9070	3951
7895	3495
8486	2739
7548	3139
8074	4306
7579	2776
8757	4067
7970	3757
9038	3515
8124	2577
7546	2621
9637	2549
9534	2668
7515	2687
9375	2520
8209	2627
9458	2822
9549	4156
7831	4181
8173	3137
7579	2656
8971	3928
7909	3775
9825	3477
9180	3320
8071	2555
8755	3928
7958	3213
8137	2968
7588	2577
8209	3754
8751	3398
9277	3444
9538	2636
7558	3169
8749	2579
9421	3835
7734	2526
8945	4634
7813	2920
9143	3516
9416	3913
7982	2662
8132	2968
9087	3320
8068	2720
7549	3437
8597	4377
9180	4459
7574	4219
8677	4223
7569	2512
7656	3777
8896	2978
8908	2557
8951	2784
7862	3406
9708	3966
7676	3751
7775	3866
8774	2825
8237	2544
7590	3811
8444	4101
8371	3371
8331	2869
9581	3871
8636	2599
7941	3283
7519	4347
8127	2599
8447	2739
7612	3761
9688	2903
7510	3214
9108	2617
7822	3462
7635	3126
7505	3008
7953	2853
7537	3598
8866	3520
8179	2602
9384	3827
7875	2813
7505	2529
9150	2499
8798	2784
9224	2944
7902	3315
7815	4374
7500	4109
7545	3310
8177	2509
9239	4847
8788	3127
9218	2833
7516	4333
9168	2817
8808	2861
9394	3481
8865	2558
8052	4570
7623	3774
7588	3817
8325	4492
8750	3450
7618	2527
9379	3788
7558	4728
7704	2526
7563	4182
9023	3909
8789	2524
9403	3791
9301	3165
7892	4384
8146	2521
7856	2851
7902	2512
7783	4452
8124	2832
8760	3986
7586	2499
9954	3925
9541	3282
8782	3218
8647	3799
9068	3241
9693	2607
7903	3132
9736	4240
7783	2505
8169	4757
9573	2582
8755	3262
7833	3125
7547	2834
8838	2666
7715	2631
7881	3566
9172	2500
8674	3224
9864	2568
8213	4088
8792	2646
8805	2575
7530	2577
8776	3777
8635	2974
9455	3321
7521	2544
7656	4688
7719	3168
8451	4733
7715	2977
8911	2912
7541	2563
8771	3439
7565	2878
7657	3364
8932	3364
8399	3179
8203	2856
7524	4412
8989	4394
7703	2815
7519	2691
8144	2832
9542	4101
9291	3331
8362	2616
8286	2910
7608	2538
9416	4698
9066	3486
9014	4260
7822	3835
7851	2860
8802	3251
9687	3917
8202	2764
8593	2671
7509	3149
7529	2842
7656	3950
9384	2620
7812	2984
7500	4416
9709	2540
7778	4385
7543	2538
8396	2509
9399	3209
8243	3450
8771	3888
9393	3309
7502	2584
9376	2675
8555	3536
9116	3147
9220	3211
7950	2503
9460	3132
7966	3135
7549	2516
9706	2538
7856	2579
8205	4557
7621	2539
9316	4092
8075	2521
8493	3752
9401	3049
8321	3263
7598	3984
7658	3913
7717	2574
8672	2796
7509	3137
9659	4152
8909	3917
7605	3205
8261	4260
8269	2505
8931	2761
8613	3643
8498	2524
8477	2578
8149	2715
7515	3148
9064	4726
9136	3951
7501	2867
7817	2669
8772	2540
7543	3875
7681	3840
9192	2818
8764	2568
7968	3046
7501	3918
7637	2499
7499	3008
7970	2664
8378	4380
9531	3777
8320	4067
8386	4850
9375	2708
7681	3759
8212	3520
8144	2577
7891	2648
8766	3964
7668	2586
7502	4765
8913	4297
7504	3440
7596	3603
7627	2521
7890	3423
8945	3320
9515	2822
7734	2499
7857	4720
7522	3163
7753	3315
8752	2822
7892	2504
7833	4080
8148	2639
8033	3217
8788	3004
9571	4416
8135	4500
9737	2504
9413	4219
7499	2541
7499	4547
9007	3303
8789	3456
9280	3525
7822	3327
7685	3157
8830	4824
8283	4076
8834	2687
9609	2524
7725	2507
9384	4101
7531	7505
7922	9926
7828	7532
7580	8525
7607	9042
7817	8285
8789	9399
7704	8759
9845	9533
7814	7501
9084	9416
7817	9712
8913	8760
9438	8519
7853	7500
9225	8155
8287	8769
7599	7706
8174	9379
8547	8820
7991	7558
9543	9099
7525	8998
7695	8366
7587	7736
8253	8871
9535	8755
9661	7753
7720	9111
9433	7939
7741	7667
8176	7965
8762	8469
9689	7581
7540	9441
7499	8249
8486	7767
8439	8144
9218	8238
8917	8783
7690	9416
7504	8204
7580	7516
8144	8769
7913	9394
7897	8920
8132	9545
7538	7683
9083	7646
7529	8146
8135	8832
8145	8304
8012	9105
7502	8751
7981	8281
8320	7574
7851	7507
9467	7657
8917	9618
8071	7816
8911	7855
9887	7844
9402	7549
7636	8254
7818	9784
8059	7851
7812	8880
8996	7501
7599	8262
9397	7499
8209	7521
7580	7529
7527	8077
9067	7870
8464	8145
8927	8764
7820	8154
8267	7509
7538	8334
9701	8753
7666	7501
8602	7560
8868	7530
8397	8126
7656	9804
9374	7831
8149	7720
7499	8804
8451	9378
7551	8129
8260	7585
7598	8515
7569	7690
7658	9687
8437	7820
8757	8771
9542	8965
9008	9101
8781	8783
9224	9535
7895	7564
8554	7913
8600	8604
7547	8085
8160	7521
8375	8751
8126	7970
9248	8444
7744	8597
7565	7502
8867	8134
8790	7577
7939	9611
9551	7949
7582	9907
7502	8677
8124	7779
7504	8946
7656	9942
8765	7915
9064	8305
8858	7582
8128	8561
8788	7563
7526	8049
9074	8815
9288	8206
9709	7552
9263	8798
8334	7829
7879	7529
9738	7826
7992	8185
8205	7716
9228	7812
7604	7616
7842	8138
7665	7838
8193	7619
7847	8840
8906	9140
7816	9347
7520	7656
8204	8281
8928	7532
9196	7531
8280	7939
7612	8139
8154	7625
7974	8915
7917	7673
9971	9092
7658	8921
9736	9628
7601	8408
8754	9728
9609	7658
8848	7739
7541	7593
9033	8908
8365	7897
8369	8124
7958	9457
9694	9308
9600	7819
8399	8759
8773	7970
9072	8440
9396	9687
8945	8156
9086	7598
9239	7569
7601	7814
9376	9180
8379	7967
7570	9703
7784	8582
8702	7728
8202	8346
8755	7812
8794	9538
8927	7890
8154	7505
7502	8127
7661	7504
9089	7660
8437	8796
8012	7814
8399	7812
7895	9024
7905	7895
7798	7856
7735	8398
7514	9109
7503	8843
8557	8889
9062	7676
8281	8047
8334	7740
8461	7656
7573	7543
7499	8237
7578	7602
7499	8461
7668	7795
8777	8019
8149	7543
9723	8179
7550	8422
7734	8013
9258	7554
7538	8154
8271	9861
7513	8218
7774	9140
7695	8765
7909	7508
7851	8809
8293	9506
7825	8754
7895	9377
7862	8672
8174	9415
8852	8957
8452	7953
7597	9468
7568	8155
8845	7845
8145	7670
7764	7587
8323	9727
8451	8146
7681	8441
8522	7646
8843	8132
7546	8144
7531	7519
9024	7501
7519	7515
7928	7510
9023	8753
8124	8515
8135	8760
8789	8285
8047	8911
8091	7504
7812	8542
7546	7754
8744	7717
9496	7535
8995	9191
7559	7631
9476	7707
8034	8140
8251	7538
7504	7657
8129	7892
7638	8171
7526	8921
7519	8292
8321	8931
7530	8161
8756	7568
8232	7989
8002	7519
8166	8215
7892	7639
8870	8166
9394	8766
7931	8012
7622	8125
9405	7972
8204	7540
8022	7801
8019	8207
7696	9414
8154	7554
7590	7812
8769	7639
7499	8217
8466	7686
8023	9386
7800	8171
7524	8801
8125	9399
9181	8672
8926	7640
8292	7851
8186	9531
8698	7622
7862	7667
7737	8909
8125	7516
7582	9101
9502	8767
7695	7719
8835	7499
8762	9394
8496	8872
9104	8142
8154	7646
8761	8466
7772	7773
7588	8244
9065	8191
9106	8832
8149	7972
7668	8456
7892	7604
9433	7667
8789	8284
8127	7853
7861	7595
8799	7676
7949	8753
7772	9742
7817	8481
8268	7812
8124	7506
8301	7662
8957	8137
8438	9771
7851	9228
8362	9361
8753	9379
9083	7505
7530	8945
7499	7653
8598	8464
7499	8381
9692	8953
7754	7566
7624	8915
8202	8145
8519	7994
7511	9065
8068	8251
8252	9299
8106	7600
7775	7704
7814	9741
7786	7690
7524	7578
7642	7565
7502	9385
7519	7582
8525	7861
7553	8332
8925	8916
7978	7743
9892	7510
8764	8992
9073	7946
8020	7677
7689	9100
9188	9123
7621	7616
9316	8447
8146	8243
7607	7834
7666	8760
9416	9680
9385	7499
8794	9326
7812	9267
7501	7735
7514	7621
9432	7656
7903	8005
8759	7881
8085	8429
8478	9033
8909	8029
9376	7509
9532	9455
8906	8223
7667	7886
8467	8763
9007	8754
8896	9050
9864	9944
7663	7597
8298	9452
7578	7659
7509	7968
8847	7506
8359	7936
8139	7509
8085	8194
8135	9395
8030	9064
8834	8852
8896	8400
8366	8054
8823	7504
7734	8046
8226	8527
7833	8831
7704	8649
9104	8998
7602	8145
8990	8003
9687	7763
8661	8456
9141	8918
7969	8168
8283	7863
7504	9908
9379	7700
7577	7499
8238	8482
7509	8451
7754	9531
7812	9283
9531	8790
8789	8439
7775	7656
7559	8774
7898	7514
9627	8480
9462	9737
8794	7502
7538	8248
7993	7583
7520	7571
7619	8956
8442	7983
7623	9285
8243	7508
7506	8235
8144	8873
7611	8052
7980	7507
8515	8608
7514	9181
9402	9404
9928	7792
7618	7504
8797	7522
7785	8437
8950	7582
9941	7530
9416	9693
8775	7877
7820	7500
7519	8956
8129	7560
7563	9092
8130	7671
8829	7619
9828	8793
8473	7551
9153	7998
8202	8829
9267	9687
7831	8760
8288	8055
7857	7833
9976	9242
7598	7698
7530	7602
9083	7500
8127	9404
9579	7729
8874	7773
8774	7553
8013	7773
8892	8135
8252	7579
7538	8361
8144	8922
7740	7877
7502	7913
8439	7984
8019	7895
7980	9263
8537	8438
8383	8760
7667	8148
8765	8876
7773	8163
7936	7597
7637	7660
8760	8193
8991	7873
8014	8835
7616	8787
8783	9131
7853	8838
9394	7706
7657	7588
8481	7543
7961	9172
9556	8169
8284	8444
7539	7675
7505	7524
7720	8208
8830	7510
9446	8732
7638	7510
7656	8595
8047	7504
8151	9338
7519	7892
7501	8797
9183	7872
8243	7862
7580	8124
8759	8824
8482	7727
7851	7515
7783	7695
7502	9067
8460	7631
9460	9118
7548	7528
8935	7656
8140	7837
8760	9729
8790	7658
8403	8835
9082	7885
8766	7783
9408	8862
9413	9732
9500	9384
8847	7621
7529	9752
7524	7739
8922	7695
8863	8790
7504	9076
8126	7905
7554	8908
8295	9062
7644	9694
7873	9432
9648	8017
9377	7570
7685	7521
8456	8440
7895	7909
9083	7505
8847	7736
7940	8911
9062	9421
7753	8476
8007	9602
8946	9378
7931	8589
8478	7539
7524	9689
7877	8759
9229	7834
7953	7597
8213	8798
7512	8754
7648	9766
7539	9403
7974	7792
9820	7560
7747	7678
7666	8129
8556	8284
7740	8312
7598	9304
9379	8873
7502	8154
7598	8495
8124	7919
8141	9033
7812	8906
7618	9387
7656	7510
7539	8656
9386	9689
8812	7819
7670	9267
9245	9540
8105	7974
9905	7503
7501	7520
8751	7736
8401	9228
8049	7529
7560	8169
8144	8046
7555	8587
7636	8146
7499	7555
7657	7579
9070	8534
8937	8603
7824	8188
8202	7812
8007	8184
7697	8948
8503	9703
9063	7787
7509	8437
9533	7568
7745	8754
8908	7831
7507	7529
8763	8146
7832	7662
7784	8887
7714	8438
8780	7595
9450	8292
7815	8271
7910	8165
8788	8124
8019	7503
7499	8185
7527	9631
7919	7953
7549	9105
7739	8055
9706	8558
7813	9082
7843	7516
9191	8295
7542	9738
7519	8829
7520	7851
7522	7588
8888	7956
8241	8563
8447	8094
9727	8997
8303	8154
8154	7501
7506	7518
2172	1334
1371	1268
1801	1875
2353	2118
1249	2252
1348	1345
1719	1424
1489	1253
1874	2017
1500	1506
1275	1642
1899	1425
1260	1901
1890	1741
1347	1331
1994	1272
1318	1271
1386	2097
1644	1735
1708	1808
1574	1420
1648	1515
1934	1777
1565	2245
1418	1652
1300	1576
1338	1738
1718	2118
1406	1519
1415	1738
1252	1967
1608	1363
1699	1283
1251	1718
2453	1256
1620	1749
1885	1879
1993	1298
1953	1321
2112	1933
1290	1440
1689	2208
1420	1409
1796	1374
1257	1363
1347	1760
1525	1415
1620	1264
1427	1456
1874	2139
1937	1523
1562	1734
1269	1330
1876	1621
1993	1369
1894	1895
1880	1646
2114	1852
1918	1289
1418	1814
1797	1265
1254	1252
1251	1565
1573	2248
1978	1835
1357	2226
1498	1569
1250	1827
1379	1884
1318	1272
1369	1525
1592	2231
1718	1888
1422	1508
2323	1767
2212	2050
1935	1641
1572	1257
1877	1554
1455	1991
1768	1296
1262	1689
1570	1391
1608	1646
1982	1763
1919	1887
1806	1467
2076	1368
2096	1977
2441	1299
1601	2356
1757	1884
1486	2363
1445	1407
1462	1913
1265	2201
2081	1925
1940	2277
1250	2227
1351	1579
1425	2060
1579	1996
1877	1583
1591	1250
1410	1954
1611	2190
1653	1290
2033	1450
1453	2187
2104	1288
1620	1676
1656	2347
1259	1407
1952	1314
1877	2072
1617	1297
1992	1269
1574	1255
1798	1457
1995	1943
1270	1264
1598	1324
2035	2211
2354	1799
1288	1739
1263	1606
1808	1303
1665	2368
1288	1252
1250	1308
1357	1396
2121	2089
2382	2367
1894	1943
1417	2472
1581	1954
1982	1291
1259	1291
1733	1620
2206	1377
1913	1611
1406	1543
2247	1408
1309	1330
1739	1428
1991	1435
1876	2411
1896	1652
1271	2056
1601	2112
1332	1254
2102	2197
1589	2162
1388	1255
1587	1919
1454	1249
1517	1252
1616	1308
1295	1327
1952	1995
2188	2211
1427	1250
1430	1255
1411	1700
2207	1380
2249	1410
2031	1497
1319	1307
1338	1463
2238	1751
1894	1437
1599	1818
1788	1581
1905	1543
1576	1943
1272	2288
1952	1432
1800	2301
2032	1255
2011	1290
2363	1334
1388	1255
1583	1290
1647	1700
2228	1567
1642	1506
1348	2033
2001	1649
2383	2464
1964	1274
1298	2378
2031	2164
1279	1894
1930	1412
1347	1494
1251	1269
2192	1308
1738	1315
2131	1341
2075	1661
2012	1446
2226	2187
1435	1896
1332	1280
1343	1582
2275	2275
1347	1327
1332	1894
1883	1249
2189	1738
1602	2269
1381	1275
1349	2211
1642	1594
1926	1359
1253	2200
2011	1269
1641	1706
1308	1952
1504	1447
1253	1592
1583	1338
1278	2099
1670	1774
1883	1562
1262	1250
1291	1493
1298	1406
1916	2391
1366	1602
1576	2079
1269	1426
1888	1916
1805	2090
2189	2226
1496	1362
2038	1611
1377	1847
2433	1562
1266	1249
2037	1411
1603	1718
1337	1765
2070	1879
2122	1719
1291	2221
1574	1601
1252	1589
1360	1279
1255	1562
1261	1905
1369	1347
2051	1313
1320	2197
1874	2212
2290	1430
1918	1285
1407	1884
1529	2199
1250	2190
1574	1601
1476	1985
1876	2286
1999	1254
1891	1663
1337	1933
1274	1613
1282	1506
1452	1562
1255	1406
1981	2286
2394	1259
2493	2235
1694	1755
1874	1984
1838	1763
2063	1504
1744	1603
2366	1644
2265	1257
1782	2192
1689	1914
1252	2034
2031	1542
1973	1394
1411	1291
1601	1253
1340	2031
1529	2187
1272	2249
1280	1250
1805	1339
2034	1289
1276	2219
1426	2161
1274	1371
1425	1614
2212	1319
1459	1418
2199	2076
1699	1686
1327	1607
1671	2454
1605	1902
1486	1406
1465	1562
1888	1572
1874	1533
1733	1371
2070	1279
1874	2033
1562	1430
2131	1796
1573	1262
2267	2164
2061	2043
2099	1695
2444	1938
2160	1897
1626	1270
1877	1923
1700	2081
1450	2075
1722	1260
1882	2100
1622	1899
1256	1913
1249	1780
1441	1592
1328	1573
1296	2035
1250	1416
1271	2249
1564	1895
2167	2084
1567	1926
1249	1249
2104	1409
1924	1991
1453	1652
1279	1349
1722	1762
1418	1674
1447	1655
1699	1251
1963	2354
2226	1572
1595	1265
1582	1808
1583	1953
2371	2171
1386	1681
1259	1291
1890	1622
1348	1290
1565	1905
1525	1364
1954	1445
1411	1275
1915	1977
2243	1609
1287	1670
1275	1313
1645	1415
1362	1279
1829	1821
2080	1724
1332	1347
1484	1347
1572	1335
1280	2461
1605	1565
2206	1725
2082	1370
1572	1456
1963	2277
1332	1330
1888	1379
1700	2437
1278	2252
2435	2234
1894	1450
1413	1313
2270	1259
1818	1446
1564	1390
1724	1378
1962	1431
1474	1595
1640	1269
1257	2222
1586	1728
1259	2216
1328	1911
1568	1518
1535	1941
1688	1274
1801	1748
1251	1271
1263	1271
1894	1299
1769	1517
1296	1570
1470	1625
2118	1465
1729	2272
1963	1586
1584	1293
2031	1279
1769	1974
2485	1731
1498	2044
1974	1564
1595	1692
2140	1263
1408	1703
1894	1382
1293	1720
1822	1462
1622	2060
1724	1503
1965	1816
2197	1586
1343	1315
1384	1332
1888	1308
1252	1454
1572	1728
1523	1292
1415	1275
2400	1440
1894	1786
1415	1282
2071	1396
1387	1263
1310	1916
1744	1720
1609	1366
1592	1572
1311	1255
1263	2393
1755	2031
2233	1254
1324	1252
1562	1901
1557	1929
2345	1606
1445	1680
2070	1928
2012	1284
2210	1351
1410	1562
1547	1573
1894	2055
2089	1890
